mse,mae,Label
0.0043845023,0.037593458,HueBridge
0.0032159204,0.028076159,HueBridge
0.024055481,0.06633398,HueBridge
0.0155064445,0.067270085,HueBridge
0.007497058,0.04334804,HueBridge
0.0025306188,0.027588977,HueBridge
0.012386946,0.0749404,HueBridge
0.0063201715,0.045052603,HueBridge
0.0024733797,0.034190718,HueBridge
0.0055487957,0.04178928,HueBridge
0.008068693,0.050220475,HueBridge
0.003706202,0.033772588,HueBridge
0.0077776876,0.051974706,HueBridge
0.0023169725,0.032327704,HueBridge
0.009014903,0.060782045,HueBridge
0.16445316,0.21553878,HueBridge
0.009950556,0.05495974,HueBridge
0.0045951144,0.048870176,HueBridge
0.0056731543,0.045879547,HueBridge
0.0027982285,0.037424106,HueBridge
0.0024891794,0.027429525,HueBridge
0.022979682,0.08474153,HueBridge
0.002559879,0.02931255,HueBridge
0.010346871,0.06729106,HueBridge
0.02066541,0.062223017,HueBridge
0.003223825,0.027793903,HueBridge
0.003017362,0.029967263,HueBridge
0.018435843,0.07491398,HueBridge
0.008681618,0.0496401,HueBridge
0.02605245,0.08302418,HueBridge
0.0017943165,0.02665055,HueBridge
0.008584693,0.048119515,HueBridge
0.02306892,0.0908404,HueBridge
0.022071593,0.089332595,HueBridge
0.009555321,0.046134382,HueBridge
0.009860548,0.05546824,HueBridge
0.005340757,0.045643166,HueBridge
0.003284854,0.042866614,HueBridge
0.0018348044,0.027996238,HueBridge
0.002195486,0.03210599,HueBridge
0.0031391825,0.037073094,HueBridge
0.0021090626,0.025736282,HueBridge
0.0043886,0.034209084,HueBridge
0.013956637,0.04768251,HueBridge
0.0007148543,0.017999498,HueBridge
0.0045452453,0.038345292,HueBridge
0.0020800906,0.028456897,HueBridge
0.003311973,0.033151645,HueBridge
0.15715851,0.17591223,HueBridge
0.004668757,0.04233884,HueBridge
0.0041980385,0.037864678,HueBridge
0.0025078414,0.028353317,HueBridge
0.0055370824,0.031953517,HueBridge
0.0044962424,0.033886604,HueBridge
0.0044127386,0.042285096,HueBridge
0.00074592914,0.020736797,HueBridge
0.021161236,0.09104849,HueBridge
0.03232671,0.12303234,HueBridge
0.0011407062,0.023427846,HueBridge
0.002599836,0.0358677,HueBridge
0.026393332,0.083715685,HueBridge
0.040161714,0.11166806,HueBridge
0.004476131,0.039639406,HueBridge
0.003906374,0.039638877,HueBridge
0.006325041,0.037516482,HueBridge
0.0149940355,0.06702949,HueBridge
0.003428325,0.036163826,HueBridge
0.0123115415,0.06242417,HueBridge
0.004265874,0.03868359,HueBridge
0.004648924,0.03306791,HueBridge
0.004605249,0.03746442,HueBridge
0.00085782766,0.022099158,HueBridge
0.0024978095,0.034867074,HueBridge
0.035259925,0.12303127,HueBridge
0.005616811,0.044194285,HueBridge
0.003839858,0.03913697,HueBridge
0.006909599,0.049260117,HueBridge
0.004146251,0.03394363,HueBridge
0.010547588,0.057342783,HueBridge
0.0031753131,0.035083223,HueBridge
0.011949062,0.07454382,HueBridge
0.0030752446,0.036816765,HueBridge
0.008669747,0.0477183,HueBridge
0.0124688065,0.060431268,HueBridge
0.011656977,0.061897226,HueBridge
0.0053179697,0.04299059,HueBridge
0.0103605185,0.05734868,HueBridge
0.008765513,0.049306344,HueBridge
0.0016414857,0.027187191,HueBridge
0.0029544302,0.031134922,HueBridge
0.004360939,0.036858294,HueBridge
0.007948997,0.044634104,HueBridge
0.013660023,0.06374741,HueBridge
0.006757874,0.055195983,HueBridge
0.00073155836,0.020266566,HueBridge
0.15657173,0.17904235,HueBridge
0.0022279033,0.028778229,HueBridge
0.0046919454,0.039164074,HueBridge
0.005854014,0.03894968,HueBridge
0.0061975634,0.043839373,HueBridge
0.0024896467,0.034270853,HueBridge
0.020950695,0.0828177,HueBridge
0.0042050504,0.028343784,HueBridge
0.004726873,0.03036115,HueBridge
0.026684277,0.059612356,HueBridge
0.006777534,0.0381639,HueBridge
0.0116489455,0.0628248,HueBridge
0.0047540134,0.028686268,HueBridge
0.004015253,0.033755768,HueBridge
0.005098239,0.04270121,HueBridge
0.0030074338,0.032887656,HueBridge
0.0021174338,0.029149253,HueBridge
0.0030118509,0.028869364,HueBridge
0.024522863,0.09275634,HueBridge
0.0015313743,0.023979219,HueBridge
0.025806468,0.08132911,HueBridge
0.010098492,0.051610366,HueBridge
0.0011001871,0.022598345,HueBridge
0.004816782,0.034790583,HueBridge
0.11838656,0.15988791,HueBridge
0.0013932927,0.025357509,HueBridge
0.01788717,0.0580714,HueBridge
0.0022096848,0.022700815,HueBridge
0.0022303357,0.029111223,HueBridge
0.0041297,0.03839421,HueBridge
0.026640374,0.09886366,HueBridge
0.0022856942,0.0348939,HueBridge
0.039007343,0.10241555,HueBridge
0.008066178,0.04488602,HueBridge
0.0057306373,0.03076425,HueBridge
0.0038473797,0.035513006,HueBridge
0.0017559284,0.023161251,HueBridge
0.0031711059,0.024700986,HueBridge
0.0028537894,0.037051488,HueBridge
0.0016729143,0.027779259,HueBridge
0.002372715,0.034108616,HueBridge
0.0008815193,0.020858072,HueBridge
0.017108344,0.07902662,HueBridge
0.0048699277,0.04205227,HueBridge
0.027611652,0.08480868,HueBridge
0.0010432892,0.024443612,HueBridge
0.0021170115,0.030538639,HueBridge
0.0061082034,0.044186063,HueBridge
0.0012518822,0.021403454,HueBridge
0.0031336755,0.036603227,HueBridge
0.004357124,0.03878735,HueBridge
0.0051385285,0.04614063,HueBridge
0.003353102,0.036679897,HueBridge
0.0045807036,0.036718473,HueBridge
0.0029800253,0.030714072,HueBridge
0.0026898414,0.029089829,HueBridge
0.0063793296,0.03927516,HueBridge
0.0018213905,0.02179257,HueBridge
0.01119002,0.04903023,HueBridge
0.0039237305,0.042193204,HueBridge
0.008881679,0.041431155,HueBridge
0.0030929996,0.029336043,HueBridge
0.009860548,0.05546824,HueBridge
0.0028796932,0.027291888,HueBridge
0.0066265278,0.041256465,HueBridge
0.027842062,0.07329287,HueBridge
0.0057096933,0.045593683,HueBridge
0.003823179,0.038765363,HueBridge
0.0016467537,0.02821669,HueBridge
0.0035517067,0.03159908,HueBridge
0.005037731,0.03422941,HueBridge
0.0031072123,0.0343614,HueBridge
0.0051078354,0.03930586,HueBridge
0.00074592914,0.020736797,HueBridge
0.007418768,0.054397993,HueBridge
0.0040540895,0.03264651,HueBridge
0.0060895835,0.042303897,HueBridge
0.02257295,0.08917647,HueBridge
0.0055814316,0.036882903,HueBridge
0.023581663,0.054136567,HueBridge
0.0056891115,0.039695438,HueBridge
0.0018755662,0.026359886,HueBridge
0.09136049,0.17630865,HueBridge
0.011906645,0.059884228,HueBridge
0.011679222,0.06443567,HueBridge
0.007850466,0.051220186,HueBridge
0.0028213009,0.031761806,HueBridge
0.018247519,0.08310691,HueBridge
0.001998059,0.029032929,HueBridge
0.005488834,0.041222252,HueBridge
0.0034325058,0.030086404,HueBridge
0.009644989,0.049585294,HueBridge
0.0013152605,0.021699803,HueBridge
0.0058954996,0.0372194,HueBridge
0.005794378,0.052432273,HueBridge
0.0040578046,0.0303095,HueBridge
0.0047096373,0.036273334,HueBridge
0.0012571423,0.021973109,HueBridge
0.029796137,0.08981986,HueBridge
0.0019815387,0.029249582,HueBridge
0.007871481,0.054100595,HueBridge
0.0083522005,0.049749136,HueBridge
0.0045623635,0.04161233,HueBridge
0.0031421601,0.031520054,HueBridge
0.0046184673,0.03800981,HueBridge
0.0024174699,0.0318604,HueBridge
0.0034643356,0.036450658,HueBridge
0.0048183333,0.045497216,HueBridge
0.0032154794,0.032988176,HueBridge
0.008646004,0.0455526,HueBridge
0.0034816735,0.027473964,HueBridge
0.0033224765,0.03323642,HueBridge
0.0066645136,0.036155406,HueBridge
0.01157656,0.057808276,HueBridge
0.0029737467,0.031672586,HueBridge
0.010521615,0.055579558,HueBridge
0.0026615174,0.025235126,HueBridge
0.012204649,0.071276136,HueBridge
0.0132512925,0.06041258,HueBridge
0.009287978,0.060159262,HueBridge
0.2634469,0.25118214,HueBridge
0.012775659,0.056856442,HueBridge
0.0011425936,0.022858158,HueBridge
0.0012305628,0.023462838,HueBridge
0.004994124,0.03986087,HueBridge
0.0036850937,0.03199482,HueBridge
0.003419086,0.0358402,HueBridge
0.0013180801,0.026501043,HueBridge
0.0012411023,0.020911474,HueBridge
0.011756543,0.054483306,HueBridge
0.018145652,0.06752896,HueBridge
0.002337156,0.02683862,HueBridge
0.0132791335,0.06300517,HueBridge
0.0030346522,0.027065778,HueBridge
0.009181862,0.046675,HueBridge
0.023221422,0.06555664,HueBridge
0.088758975,0.16658674,HueBridge
0.015185377,0.07300741,HueBridge
0.034942154,0.123204015,HueBridge
0.003890005,0.033487048,HueBridge
0.003284854,0.042866614,HueBridge
0.002627582,0.029086547,HueBridge
0.0011407062,0.023427846,HueBridge
0.0030029188,0.029739877,HueBridge
0.009692697,0.046551272,HueBridge
0.02053116,0.065345466,HueBridge
0.0044898,0.04200992,HueBridge
0.030229928,0.075225085,HueBridge
0.00430195,0.03562013,HueBridge
0.0027108078,0.03725093,HueBridge
0.0031338478,0.03474133,HueBridge
0.0032461595,0.033594325,HueBridge
0.009646006,0.057982486,HueBridge
0.0018511367,0.025745774,HueBridge
0.03049542,0.100039676,HueBridge
0.005447105,0.04275648,HueBridge
0.0017623054,0.024634546,HueBridge
0.004207924,0.042883914,HueBridge
0.0059556635,0.040719677,HueBridge
0.022721812,0.04889777,HueBridge
0.005732103,0.042780053,HueBridge
0.00074592914,0.020736797,HueBridge
0.0008877088,0.021868682,HueBridge
0.00527065,0.03750888,HueBridge
0.0022065828,0.024547199,HueBridge
0.0030123193,0.03421816,HueBridge
0.0045266356,0.030643579,HueBridge
0.0024878092,0.03426158,HueBridge
0.008475632,0.04879109,HueBridge
0.007930261,0.048783597,HueBridge
0.003002099,0.03200642,HueBridge
0.0015158707,0.027656628,HueBridge
0.008356564,0.046115004,HueBridge
0.0033941558,0.041010696,HueBridge
0.00274456,0.03245184,HueBridge
0.0032831924,0.04283397,HueBridge
0.0018683968,0.028894212,HueBridge
0.011126243,0.04860998,HueBridge
0.0024829425,0.034239277,HueBridge
0.002016631,0.025826141,HueBridge
0.00676744,0.044258323,HueBridge
0.0072736056,0.042054784,HueBridge
0.0034871579,0.02909965,HueBridge
0.087117754,0.14548348,HueBridge
0.0037859052,0.03616462,HueBridge
0.017050343,0.06880589,HueBridge
0.005097005,0.02739438,HueBridge
0.0024877444,0.034261085,HueBridge
0.00074592914,0.020736797,HueBridge
0.010065775,0.05909198,HueBridge
0.0022353013,0.025351642,HueBridge
0.0018945574,0.030487904,HueBridge
0.010446811,0.056668166,HueBridge
0.010520496,0.049462065,HueBridge
0.0016709715,0.023596335,HueBridge
0.0041768285,0.041804846,HueBridge
0.005955368,0.03804096,HueBridge
0.00297396,0.031266768,HueBridge
0.094659664,0.16771701,HueBridge
0.00506484,0.040332843,HueBridge
0.0034063107,0.040789027,HueBridge
0.018949391,0.07691339,HueBridge
0.0010308797,0.021801434,HueBridge
0.010432041,0.056105264,HueBridge
0.008486777,0.029438931,HueBridge
0.00695285,0.048409533,HueBridge
0.0052502747,0.041888278,HueBridge
0.0022341711,0.025546296,HueBridge
0.0055290745,0.04599457,HueBridge
0.011962682,0.044074304,HueBridge
0.0034828847,0.03460367,HueBridge
0.006675727,0.046332277,HueBridge
0.009117852,0.05861769,HueBridge
0.006692385,0.045805734,HueBridge
0.008177372,0.050807986,HueBridge
0.012325427,0.058558334,HueBridge
0.003284854,0.042866614,HueBridge
0.0017851079,0.029250378,HueBridge
0.011927268,0.06686715,HueBridge
0.0021170115,0.030538639,HueBridge
0.0027256033,0.037055943,HueBridge
0.0047397595,0.033394832,HueBridge
0.014085081,0.06497498,HueBridge
0.030148625,0.07514029,HueBridge
0.0049927137,0.037532527,HueBridge
0.069363646,0.17003743,HueBridge
0.002053296,0.025516428,HueBridge
0.008232389,0.05646934,HueBridge
0.0051179514,0.027619895,HueBridge
0.007801728,0.045775145,HueBridge
0.052974522,0.13012074,HueBridge
0.0033012826,0.036878947,HueBridge
0.008735408,0.059676636,HueBridge
0.15657173,0.17904235,HueBridge
0.0015037186,0.022887168,HueBridge
0.008106399,0.056020927,HueBridge
0.0012714257,0.023299025,HueBridge
0.0021459039,0.031279594,HueBridge
0.0027253283,0.035243846,HueBridge
0.007833576,0.034148093,HueBridge
0.009719304,0.052609846,HueBridge
0.0041308147,0.041516695,HueBridge
0.007518116,0.051759817,HueBridge
0.002333213,0.027180906,HueBridge
0.005694827,0.044448506,HueBridge
0.0034398045,0.029563826,HueBridge
0.0069735628,0.052495606,HueBridge
0.011593981,0.057869274,HueBridge
0.007554889,0.0599876,HueBridge
0.007307583,0.04964845,HueBridge
0.004165746,0.036431093,HueBridge
0.01376141,0.06856921,HueBridge
0.03155362,0.10506926,HueBridge
0.004857226,0.050573103,HueBridge
0.023254965,0.05485806,HueBridge
0.01018297,0.06581437,HueBridge
0.0018605773,0.026647385,HueBridge
0.051909164,0.14373496,HueBridge
0.0046701618,0.033173136,HueBridge
0.0025335683,0.03190867,HueBridge
0.01177721,0.055710897,HueBridge
0.014280062,0.066294566,HueBridge
0.01673497,0.07837253,HueBridge
0.0042571086,0.041355375,HueBridge
0.016554806,0.081781454,HueBridge
0.00948926,0.04486614,HueBridge
0.009537807,0.04871338,HueBridge
0.0015190953,0.027222514,HueBridge
0.0040212222,0.035111245,HueBridge
0.00074592914,0.020736797,HueBridge
0.0030606308,0.034122482,HueBridge
0.0061344514,0.04497034,HueBridge
0.018465672,0.0843077,HueBridge
0.0028302271,0.028854549,HueBridge
0.0038863795,0.03737325,HueBridge
0.0023045724,0.024982054,HueBridge
0.0027029526,0.033377532,HueBridge
0.025273735,0.09403547,HueBridge
0.0012626203,0.024754345,HueBridge
0.0023344061,0.02554124,HueBridge
0.0035494482,0.036445882,HueBridge
0.021320697,0.062042978,HueBridge
0.007410186,0.045481287,HueBridge
0.0031018786,0.030423848,HueBridge
0.0041091004,0.034154378,HueBridge
0.018120825,0.061647814,HueBridge
0.025715388,0.08459004,HueBridge
0.005945342,0.04045391,HueBridge
0.00420349,0.035708085,HueBridge
0.019943215,0.085599,HueBridge
0.0020578573,0.023924582,HueBridge
0.0011407062,0.023427846,HueBridge
0.0088455565,0.044288848,HueBridge
0.0060146707,0.050715562,HueBridge
0.0012626203,0.024754345,HueBridge
0.011804237,0.080784194,HueBridge
0.0057437224,0.039485883,HueBridge
0.004615272,0.040233813,HueBridge
0.002667309,0.03217588,HueBridge
0.0016353786,0.027620047,HueBridge
0.011051168,0.054371193,HueBridge
0.0023063165,0.03006036,HueBridge
0.004420679,0.042885337,HueBridge
0.002359896,0.027414853,HueBridge
0.0070498767,0.04815992,HueBridge
0.0019680627,0.026544472,HueBridge
0.0055412846,0.038583983,HueBridge
0.007273305,0.051844407,HueBridge
0.0040775063,0.03651837,HueBridge
0.006010826,0.05178811,HueBridge
0.0055693053,0.039920818,HueBridge
0.0032238634,0.036906496,HueBridge
0.017741844,0.06433234,HueBridge
0.002060651,0.028586483,HueBridge
0.0031144046,0.032906286,HueBridge
0.0055149733,0.040197298,HueBridge
0.0017957487,0.026595153,HueBridge
0.034354262,0.12044128,HueBridge
0.002371802,0.033864897,HueBridge
0.0067807687,0.053662,HueBridge
0.0047559435,0.040921863,HueBridge
0.0039128247,0.03791441,HueBridge
0.026355939,0.11793393,HueBridge
0.0012562651,0.023644352,HueBridge
0.003749735,0.035714116,HueBridge
0.0109965205,0.057707645,HueBridge
0.0046199653,0.049977828,HueBridge
0.0074960063,0.035682254,HueBridge
0.007410186,0.045481287,HueBridge
0.0012239106,0.02283409,HueBridge
0.016608793,0.081320286,HueBridge
0.023718838,0.06602249,HueBridge
0.019621395,0.08725702,HueBridge
0.003284854,0.042866614,HueBridge
0.0033251888,0.027267989,HueBridge
0.005355556,0.040192053,HueBridge
0.0055644833,0.04488584,HueBridge
0.005302971,0.03687984,HueBridge
0.0044313227,0.03296059,HueBridge
0.01060472,0.054221738,HueBridge
0.0076752766,0.052430406,HueBridge
0.0012117524,0.022239521,HueBridge
0.008985395,0.048098087,HueBridge
0.006756058,0.04346255,HueBridge
0.008818167,0.040885884,HueBridge
0.010487775,0.06582441,HueBridge
0.0042769383,0.029263757,HueBridge
0.006062432,0.053651053,HueBridge
0.0041736625,0.034424234,HueBridge
0.022719206,0.07680819,HueBridge
0.011847219,0.05053748,HueBridge
0.009287978,0.060159262,HueBridge
0.0073251002,0.053176243,HueBridge
0.0068903165,0.04524088,HueBridge
0.004735648,0.03613061,HueBridge
0.0059577334,0.045124166,HueBridge
0.010619337,0.054823227,HueBridge
0.00330895,0.029442348,HueBridge
0.005370681,0.037500355,HueBridge
0.0015751462,0.025062647,HueBridge
0.007796955,0.03954577,HueBridge
0.0033735067,0.034331445,HueBridge
0.0048808837,0.043059036,HueBridge
0.00073759555,0.019982675,HueBridge
0.011425495,0.063185245,HueBridge
0.013450277,0.054625027,HueBridge
0.0045453655,0.035209537,HueBridge
0.0035516738,0.030617936,HueBridge
0.017520774,0.0653962,HueBridge
0.0066675767,0.052947175,HueBridge
0.004445505,0.031005546,HueBridge
0.007868097,0.042600006,HueBridge
0.004450694,0.035596263,HueBridge
0.0035149953,0.030638918,HueBridge
0.007747553,0.048776895,HueBridge
0.011118345,0.054560408,HueBridge
0.0017930198,0.02827831,HueBridge
0.0042692027,0.041907575,HueBridge
0.0069772415,0.048576023,HueBridge
0.004787521,0.036145605,HueBridge
0.00235405,0.023260586,HueBridge
0.0048810076,0.040548325,HueBridge
0.002463427,0.028561065,HueBridge
0.009702981,0.05885649,HueBridge
0.0076976675,0.04929262,HueBridge
0.005078675,0.041874122,HueBridge
0.0046024285,0.027464025,HueBridge
0.021111885,0.05056063,HueBridge
0.0051185205,0.049481243,HueBridge
0.0036485216,0.036558166,HueBridge
0.001643765,0.028279297,HueBridge
0.014692562,0.05161223,HueBridge
0.0013304069,0.0272541,HueBridge
0.0112136975,0.062326737,HueBridge
0.0049531697,0.039370004,HueBridge
0.008638893,0.04339768,HueBridge
0.008206839,0.04630776,HueBridge
0.012276263,0.06325153,HueBridge
0.0023379393,0.02466106,HueBridge
0.0017937152,0.026833313,HueBridge
0.0011906974,0.023313234,HueBridge
0.029402953,0.08436478,HueBridge
0.009512284,0.039761156,HueBridge
0.007666968,0.05018782,HueBridge
0.0057340264,0.049771003,HueBridge
0.0010515728,0.019344017,HueBridge
0.0038899153,0.03336152,HueBridge
0.0015285397,0.024979439,HueBridge
0.012061993,0.06911827,HueBridge
0.0014108045,0.022022938,HueBridge
0.0042959745,0.037707776,HueBridge
0.005356063,0.034292985,HueBridge
0.0045632217,0.038423702,HueBridge
0.0015264562,0.022860033,HueBridge
0.0017849269,0.029297648,HueBridge
0.0016693118,0.028156055,HueBridge
0.0022704385,0.028387347,HueBridge
0.0063252756,0.046524484,HueBridge
0.003939434,0.03568734,HueBridge
0.0043808054,0.032613516,HueBridge
0.018213855,0.07980633,HueBridge
0.0045073447,0.032649666,HueBridge
0.0045126965,0.037255112,HueBridge
0.002443128,0.032375876,HueBridge
0.0034299723,0.036479995,HueBridge
0.0026248004,0.030960469,HueBridge
0.0018510245,0.023002112,HueBridge
0.009456969,0.049908113,HueBridge
0.0025885631,0.02455704,HueBridge
0.0044134846,0.04128732,HueBridge
0.009513222,0.057345163,HueBridge
0.012889715,0.05095843,HueBridge
0.0008685745,0.020818047,HueBridge
0.0056091966,0.037541587,HueBridge
0.032650135,0.09174809,HueBridge
0.0022672454,0.027764779,HueBridge
0.0025326114,0.024858996,HueBridge
0.0016455783,0.025512828,HueBridge
0.0012626203,0.024754345,HueBridge
0.0084139,0.03736911,HueBridge
0.0038817376,0.04087956,HueBridge
0.0012901572,0.027914656,HueBridge
0.0051004696,0.036091916,HueBridge
0.018119035,0.057828363,HueBridge
0.0019130693,0.028333984,HueBridge
0.009626844,0.053613186,HueBridge
0.011916379,0.058056716,HueSwitch
0.0018595709,0.025492443,HueSwitch
0.0092852535,0.046154015,HueSwitch
0.0050663906,0.044182714,HueSwitch
0.0029662848,0.03186529,HueSwitch
0.012063517,0.06737434,HueSwitch
0.019046534,0.07615862,HueSwitch
0.0047694496,0.03410736,HueSwitch
0.0054247114,0.04663588,HueSwitch
0.0059835403,0.04045036,HueSwitch
0.004621766,0.03551298,HueSwitch
0.0077866022,0.049759913,HueSwitch
0.002789505,0.023996133,HueSwitch
0.0029419677,0.026714988,HueSwitch
0.025754916,0.09704083,HueSwitch
0.0023581071,0.025463868,HueSwitch
0.006179197,0.039541494,HueSwitch
0.003904049,0.038348813,HueSwitch
0.0066599497,0.046578236,HueSwitch
0.007978812,0.056621518,HueSwitch
0.0107295355,0.048868377,HueSwitch
0.0055658836,0.041186456,HueSwitch
0.005553349,0.036694426,HueSwitch
0.0040687392,0.025414396,HueSwitch
0.0049548387,0.029311895,HueSwitch
0.001643765,0.028279297,HueSwitch
0.0018729661,0.02412414,HueSwitch
0.00074592914,0.020736797,HueSwitch
0.003225995,0.037488822,HueSwitch
0.0016530018,0.025508877,HueSwitch
0.008244792,0.058746215,HueSwitch
0.0028640518,0.036158297,HueSwitch
0.0006555158,0.016833805,HueSwitch
0.003284854,0.042866614,HueSwitch
0.009797224,0.049334016,HueSwitch
0.0113769295,0.0620455,HueSwitch
0.0032120687,0.03176753,HueSwitch
0.28334463,0.22099604,HueSwitch
0.023924405,0.112115555,HueSwitch
0.0048020654,0.036922406,HueSwitch
0.007599513,0.04922349,HueSwitch
0.00074592914,0.020736797,HueSwitch
0.0029160175,0.032992996,HueSwitch
0.0035931005,0.037540358,HueSwitch
0.0019715347,0.026337886,HueSwitch
0.010035279,0.06655525,HueSwitch
0.0028120629,0.03432612,HueSwitch
0.039135877,0.11138216,HueSwitch
0.04031607,0.09368077,HueSwitch
0.008956604,0.05873943,HueSwitch
0.018704953,0.07948659,HueSwitch
0.005437937,0.05264706,HueSwitch
0.0047466033,0.040579945,HueSwitch
0.005370681,0.037500355,HueSwitch
0.093657725,0.15679602,HueSwitch
0.0022685004,0.02757385,HueSwitch
0.0013559406,0.02759538,HueSwitch
0.0036519498,0.03665214,HueSwitch
0.00074592914,0.020736797,HueSwitch
0.0013091796,0.026286313,HueSwitch
0.0044786953,0.048323486,HueSwitch
0.0013022672,0.024061013,HueSwitch
0.00074592914,0.020736797,HueSwitch
0.004528969,0.027901862,HueSwitch
0.08108141,0.16150668,HueSwitch
0.0008639684,0.022315193,HueSwitch
0.0037241604,0.037941966,HueSwitch
0.003678838,0.04485766,HueSwitch
0.0039318115,0.042031676,HueSwitch
0.0033624717,0.03076915,HueSwitch
0.0029252314,0.026964668,HueSwitch
0.011913833,0.06032552,HueSwitch
0.004718606,0.04142061,HueSwitch
0.00658854,0.04319353,HueSwitch
0.0030847366,0.03049232,HueSwitch
0.001994485,0.02747316,HueSwitch
0.0075663608,0.05727975,HueSwitch
0.0033889404,0.026301898,HueSwitch
0.0037030424,0.03446541,HueSwitch
0.002559473,0.034794357,HueSwitch
0.003806295,0.038457662,HueSwitch
0.0020190019,0.025675371,HueSwitch
0.0044676596,0.034567595,HueSwitch
0.01133197,0.054719184,HueSwitch
0.01023144,0.060986374,HueSwitch
0.010104297,0.055494998,HueSwitch
0.0034100013,0.037926726,HueSwitch
0.0019212661,0.027689453,HueSwitch
0.0064724754,0.048458345,HueSwitch
0.066024125,0.13455458,HueSwitch
0.0040970542,0.04185589,HueSwitch
0.021061286,0.085525975,HueSwitch
0.008016046,0.043802027,HueSwitch
0.021461267,0.08066149,HueSwitch
0.005441561,0.0527227,HueSwitch
0.0041627325,0.031330798,HueSwitch
0.0021542588,0.029078953,HueSwitch
0.009577372,0.050390434,HueSwitch
0.00316562,0.030235855,HueSwitch
0.0013000385,0.025971914,HueSwitch
0.0029314312,0.029424628,HueSwitch
0.0017063409,0.026318615,HueSwitch
0.03155362,0.10506926,HueSwitch
0.0019536696,0.031954914,HueSwitch
0.00409798,0.03374624,HueSwitch
0.011969733,0.063124545,HueSwitch
0.011507643,0.04901738,HueSwitch
0.042326104,0.09831346,HueSwitch
0.0068617826,0.05286674,HueSwitch
0.001385517,0.022591569,HueSwitch
0.0062518255,0.038276386,HueSwitch
0.0011222106,0.021733131,HueSwitch
0.0066812425,0.0463481,HueSwitch
0.0025306186,0.02444154,HueSwitch
0.0027025994,0.030960826,HueSwitch
0.008729476,0.056893203,HueSwitch
0.0056364,0.04790441,HueSwitch
0.0020372618,0.024185544,HueSwitch
0.0061810613,0.040928114,HueSwitch
0.0025984116,0.028199373,HueSwitch
0.022968449,0.08838783,HueSwitch
0.0022415598,0.031504434,HueSwitch
0.004022675,0.030917352,HueSwitch
0.011217328,0.05366499,HueSwitch
0.0038045433,0.036405317,HueSwitch
0.003916959,0.037949413,HueSwitch
0.0048530856,0.042190522,HueSwitch
0.0063008913,0.045232132,HueSwitch
0.008818965,0.05653202,HueSwitch
0.0012495157,0.021098627,HueSwitch
0.004642775,0.03845811,HueSwitch
0.0035926618,0.024049653,HueSwitch
0.004873235,0.04115482,HueSwitch
0.006118895,0.053574894,HueSwitch
0.0044469694,0.033478662,HueSwitch
0.004363416,0.037062682,HueSwitch
0.0011436974,0.02337782,HueSwitch
0.0033817491,0.033460494,HueSwitch
0.057975065,0.12542263,HueSwitch
0.004493686,0.042145424,HueSwitch
0.0016050647,0.02240357,HueSwitch
0.007303688,0.049655482,HueSwitch
0.0045244754,0.040820837,HueSwitch
0.0038958092,0.0392782,HueSwitch
0.014381215,0.07896377,HueSwitch
0.004638982,0.041519646,HueSwitch
0.0043801926,0.036283806,HueSwitch
0.002443119,0.03508151,HueSwitch
0.008659177,0.04559582,HueSwitch
0.0034004615,0.03859004,HueSwitch
0.00841149,0.043309968,HueSwitch
0.0021106484,0.028088594,HueSwitch
0.0022865657,0.02753737,HueSwitch
0.013156307,0.05668422,HueSwitch
0.0018656369,0.027784372,HueSwitch
0.00093624595,0.020940423,HueSwitch
0.005493906,0.04485434,HueSwitch
0.0035383978,0.03665425,HueSwitch
0.014868572,0.07542563,HueSwitch
0.006630669,0.05209597,HueSwitch
0.0062187314,0.051240098,HueSwitch
0.0073799873,0.035687406,HueSwitch
0.02455175,0.05422355,HueSwitch
0.0035479227,0.03113574,HueSwitch
0.005040579,0.043913454,HueSwitch
0.009862739,0.065263905,HueSwitch
0.0013172153,0.022293441,HueSwitch
0.0028194233,0.02805032,HueSwitch
0.009040726,0.05718052,HueSwitch
0.005330974,0.04080473,HueSwitch
0.0072105033,0.050681565,HueSwitch
0.006948875,0.038301818,HueSwitch
0.0018621172,0.02404637,HueSwitch
0.0067805913,0.04745681,HueSwitch
0.0112136975,0.062326737,HueSwitch
0.0030277933,0.031643376,HueSwitch
0.0052197906,0.04035633,HueSwitch
0.006630863,0.042986944,HueSwitch
0.0015730917,0.028021077,HueSwitch
0.0112136975,0.062326737,HueSwitch
0.0035469213,0.032819662,HueSwitch
0.011392929,0.05676331,HueSwitch
0.0006810527,0.016914792,HueSwitch
0.0013766314,0.027493535,HueSwitch
0.0072053866,0.061643366,HueSwitch
0.0041460246,0.037391234,HueSwitch
0.004401735,0.03647998,HueSwitch
0.004729116,0.046161246,HueSwitch
0.0010348933,0.02177265,HueSwitch
0.0014861758,0.024975682,HueSwitch
0.0007878345,0.020729968,HueSwitch
0.006882535,0.046950616,HueSwitch
0.0053871707,0.039281912,HueSwitch
0.010397899,0.048583206,HueSwitch
0.0027525271,0.03500766,HueSwitch
0.0017067323,0.025992267,HueSwitch
0.004994124,0.03986087,HueSwitch
0.0013082798,0.026866905,HueSwitch
0.00074592914,0.020736797,HueSwitch
0.0021646915,0.03246707,HueSwitch
0.0032973546,0.035753626,HueSwitch
0.12052006,0.20569733,HueSwitch
0.0066447826,0.048375417,HueSwitch
